0.647058823529,255,116,0
0.650980392157,255,118,0
0.654901960784,255,120,0
0.658823529412,255,122,0
0.662745098039,255,124,0
0.666666666667,255,126,0
0.670588235294,255,128,0
0.674509803922,255,130,0
0.678431372549,255,132,0
0.682352941176,255,134,0
0.686274509804,255,136,0
0.690196078431,255,138,0
0.694117647059,255,140,0
0.698039215686,255,142,0
0.701960784314,255,143,0
0.705882352941,255,145,0
0.709803921569,255,147,0
0.713725490196,255,149,0
0.717647058824,255,151,0
0.721568627451,255,153,0
0.725490196078,255,154,0
0.729411764706,255,156,1
0.733333333333,255,158,1
0.737254901961,255,160,1
0.741176470588,255,161,1
0.745098039216,255,163,1
0.749019607843,255,165,1
0.752941176471,255,167,1
0.756862745098,255,168,1
0.760784313725,255,170,1
0.764705882353,255,172,1
0.76862745098,255,173,2
0.772549019608,255,175,2
0.776470588235,255,177,2
0.780392156863,255,178,2
0.78431372549,255,180,2
0.788235294118,255,182,2
0.792156862745,255,183,3
0.796078431373,255,185,3
0.8,255,187,3
0.803921568627,255,188,3
0.807843137255,255,190,3
0.811764705882,255,192,4
0.81568627451,255,193,4
0.819607843137,255,195,4
0.823529411765,255,196,4
0.827450980392,255,198,5
0.83137254902,255,200,5
0.835294117647,255,201,5
0.839215686275,255,203,5
0.843137254902,255,204,6
0.847058823529,255,206,6
0.850980392157,255,208,6
0.854901960784,255,209,7
0.858823529412,255,211,7
0.862745098039,255,212,8
0.866666666667,255,214,8
0.870588235294,255,215,9
0.874509803922,255,217,9
0.878431372549,255,219,10
0.882352941176,255,220,10
0.886274509804,255,222,11
0.890196078431,255,223,11
0.894117647059,255,225,12
0.898039215686,255,226,13
0.901960784314,255,228,13
0.905882352941,255,229,14
0.909803921569,255,231,15
0.913725490196,255,233,16
0.917647058824,255,234,17
0.921568627451,255,236,19
0.925490196078,255,237,21
0.929411764706,255,239,23
0.933333333333,255,240,26
0.937254901961,255,242,31
0.941176470588,255,243,36
0.945098039216,255,245,43
0.949019607843,255,246,51
0.952941176471,255,247,60
0.956862745098,255,249,71
0.960784313725,255,250,84
0.964705882353,255,251,98
0.96862745098,255,252,114
0.972549019608,255,253,132
0.976470588235,255,254,150
0.980392156863,255,254,168
0.98431372549,255,254,187
0.988235294118,255,255,205
0.992156862745,255,255,222
0.996078431373,255,255,239
1.0,255,255,255
